#  z  dl_cm  age_gyr  dl_K_sum
1.8030  4.22289346e+28  3.55777e+00  43.744
1.8040  4.22577067e+28  3.55593e+00  43.745
1.8050  4.22864821e+28  3.55409e+00  43.747
1.8060  4.23152605e+28  3.55225e+00  43.748
1.8070  4.23440421e+28  3.55041e+00  43.750
1.8080  4.23728268e+28  3.54858e+00  43.751
1.8090  4.24016147e+28  3.54674e+00  43.753
1.8100  4.24304057e+28  3.54491e+00  43.754
1.8110  4.24591999e+28  3.54308e+00  43.756
1.8120  4.24879971e+28  3.54125e+00  43.758
1.8130  4.25167975e+28  3.53942e+00  43.759
1.8140  4.25456010e+28  3.53759e+00  43.761
1.8150  4.25744077e+28  3.53577e+00  43.762
1.8160  4.26032175e+28  3.53394e+00  43.764
1.8170  4.26320303e+28  3.53212e+00  43.766
1.8180  4.26608463e+28  3.53030e+00  43.767
1.8190  4.26896655e+28  3.52848e+00  43.769
1.8200  4.27184877e+28  3.52666e+00  43.771
1.8210  4.27473130e+28  3.52485e+00  43.772
1.8220  4.27761415e+28  3.52303e+00  43.774
1.8230  4.28049730e+28  3.52122e+00  43.776
1.8240  4.28338077e+28  3.51941e+00  43.778
1.8250  4.28626454e+28  3.51760e+00  43.779
1.8260  4.28914863e+28  3.51579e+00  43.781
1.8270  4.29203302e+28  3.51398e+00  43.783
1.8280  4.29491773e+28  3.51218e+00  43.784
1.8290  4.29780274e+28  3.51037e+00  43.786
1.8300  4.30068807e+28  3.50857e+00  43.788
1.8310  4.30357370e+28  3.50677e+00  43.790
1.8320  4.30645964e+28  3.50497e+00  43.792
1.8330  4.30934589e+28  3.50317e+00  43.794
1.8340  4.31223245e+28  3.50138e+00  43.795
1.8350  4.31511931e+28  3.49958e+00  43.797
1.8360  4.31800648e+28  3.49779e+00  43.799
1.8370  4.32089397e+28  3.49600e+00  43.801
1.8380  4.32378175e+28  3.49421e+00  43.803
1.8390  4.32666985e+28  3.49242e+00  43.805
1.8400  4.32955825e+28  3.49063e+00  43.807
1.8410  4.33244696e+28  3.48884e+00  43.808
1.8420  4.33533598e+28  3.48706e+00  43.810
1.8430  4.33822530e+28  3.48528e+00  43.812
1.8440  4.34111493e+28  3.48349e+00  43.814
1.8450  4.34400486e+28  3.48171e+00  43.816
1.8460  4.34689510e+28  3.47994e+00  43.818
1.8470  4.34978565e+28  3.47816e+00  43.820
1.8480  4.35267650e+28  3.47638e+00  43.822
1.8490  4.35556765e+28  3.47461e+00  43.824
1.8500  4.35845911e+28  3.47284e+00  43.826
1.8510  4.36135088e+28  3.47106e+00  43.828
1.8520  4.36424295e+28  3.46930e+00  43.830
1.8530  4.36713532e+28  3.46753e+00  43.832
1.8540  4.37002800e+28  3.46576e+00  43.834
1.8550  4.37292098e+28  3.46399e+00  43.836
1.8560  4.37581427e+28  3.46223e+00  43.838
1.8570  4.37870786e+28  3.46047e+00  43.840
1.8580  4.38160175e+28  3.45871e+00  43.843
1.8590  4.38449594e+28  3.45695e+00  43.845
1.8600  4.38739044e+28  3.45519e+00  43.847
1.8610  4.39028524e+28  3.45343e+00  43.849
1.8620  4.39318034e+28  3.45168e+00  43.851
1.8630  4.39607575e+28  3.44992e+00  43.853
1.8640  4.39897146e+28  3.44817e+00  43.855
1.8650  4.40186746e+28  3.44642e+00  43.857
1.8660  4.40476378e+28  3.44467e+00  43.860
1.8670  4.40766039e+28  3.44292e+00  43.862
1.8680  4.41055730e+28  3.44118e+00  43.864
1.8690  4.41345451e+28  3.43943e+00  43.866
1.8700  4.41635203e+28  3.43769e+00  43.868
1.8710  4.41924984e+28  3.43595e+00  43.870
1.8720  4.42214796e+28  3.43420e+00  43.873
1.8730  4.42504637e+28  3.43247e+00  43.875
1.8740  4.42794509e+28  3.43073e+00  43.877
1.8750  4.43084410e+28  3.42899e+00  43.879
1.8760  4.43374342e+28  3.42726e+00  43.881
1.8770  4.43664303e+28  3.42552e+00  43.884
1.8780  4.43954295e+28  3.42379e+00  43.886
1.8790  4.44244316e+28  3.42206e+00  43.888
1.8800  4.44534367e+28  3.42033e+00  43.890
1.8810  4.44824448e+28  3.41860e+00  43.893
1.8820  4.45114558e+28  3.41688e+00  43.895
1.8830  4.45404699e+28  3.41515e+00  43.897
1.8840  4.45694869e+28  3.41343e+00  43.900
1.8850  4.45985069e+28  3.41170e+00  43.902
1.8860  4.46275299e+28  3.40998e+00  43.904
1.8870  4.46565559e+28  3.40826e+00  43.906
1.8880  4.46855848e+28  3.40655e+00  43.909
1.8890  4.47146167e+28  3.40483e+00  43.911
1.8900  4.47436516e+28  3.40311e+00  43.913
1.8910  4.47726894e+28  3.40140e+00  43.916
1.8920  4.48017302e+28  3.39969e+00  43.918
1.8930  4.48307740e+28  3.39798e+00  43.920
1.8940  4.48598207e+28  3.39627e+00  43.923
1.8950  4.48888704e+28  3.39456e+00  43.925
1.8960  4.49179230e+28  3.39285e+00  43.927
1.8970  4.49469786e+28  3.39115e+00  43.930
1.8980  4.49760371e+28  3.38944e+00  43.932
1.8990  4.50050986e+28  3.38774e+00  43.935
1.9000  4.50341630e+28  3.38604e+00  43.937
1.9010  4.50632304e+28  3.38434e+00  43.939
1.9020  4.50923007e+28  3.38264e+00  43.942
1.9030  4.51213740e+28  3.38094e+00  43.944
1.9040  4.51504502e+28  3.37925e+00  43.947
1.9050  4.51795293e+28  3.37755e+00  43.949
1.9060  4.52086114e+28  3.37586e+00  43.952
1.9070  4.52376964e+28  3.37417e+00  43.954
1.9080  4.52667843e+28  3.37248e+00  43.957
1.9090  4.52958752e+28  3.37079e+00  43.959
1.9100  4.53249690e+28  3.36910e+00  43.961
1.9110  4.53540657e+28  3.36742e+00  43.964
1.9120  4.53831653e+28  3.36573e+00  43.967
1.9130  4.54122679e+28  3.36405e+00  43.969
1.9140  4.54413734e+28  3.36237e+00  43.972
1.9150  4.54704818e+28  3.36069e+00  43.974
1.9160  4.54995931e+28  3.35901e+00  43.977
1.9170  4.55287073e+28  3.35733e+00  43.979
1.9180  4.55578245e+28  3.35565e+00  43.982
1.9190  4.55869446e+28  3.35398e+00  43.985
1.9200  4.56160675e+28  3.35230e+00  43.987
1.9210  4.56451934e+28  3.35063e+00  43.990
1.9220  4.56743222e+28  3.34896e+00  43.993
1.9230  4.57034538e+28  3.34729e+00  43.995
1.9240  4.57325884e+28  3.34562e+00  43.998
1.9250  4.57617259e+28  3.34395e+00  44.001
1.9260  4.57908663e+28  3.34229e+00  44.003
1.9270  4.58200095e+28  3.34062e+00  44.006
1.9280  4.58491557e+28  3.33896e+00  44.009
1.9290  4.58783048e+28  3.33730e+00  44.012
1.9300  4.59074567e+28  3.33564e+00  44.014
1.9310  4.59366115e+28  3.33398e+00  44.017
1.9320  4.59657692e+28  3.33232e+00  44.020
1.9330  4.59949298e+28  3.33067e+00  44.023
1.9340  4.60240933e+28  3.32901e+00  44.025
1.9350  4.60532597e+28  3.32736e+00  44.028
1.9360  4.60824289e+28  3.32571e+00  44.031
1.9370  4.61116010e+28  3.32406e+00  44.034
1.9380  4.61407760e+28  3.32241e+00  44.037
1.9390  4.61699539e+28  3.32076e+00  44.039
1.9400  4.61991346e+28  3.31911e+00  44.042
1.9410  4.62283182e+28  3.31747e+00  44.045
1.9420  4.62575047e+28  3.31582e+00  44.048
1.9430  4.62866940e+28  3.31418e+00  44.051
1.9440  4.63158862e+28  3.31254e+00  44.054
1.9450  4.63450812e+28  3.31090e+00  44.056
1.9460  4.63742791e+28  3.30926e+00  44.059
1.9470  4.64034799e+28  3.30762e+00  44.062
1.9480  4.64326835e+28  3.30598e+00  44.065
1.9490  4.64618900e+28  3.30435e+00  44.068
1.9500  4.64910993e+28  3.30272e+00  44.071
1.9510  4.65203115e+28  3.30108e+00  44.074
1.9520  4.65495266e+28  3.29945e+00  44.076
1.9530  4.65787444e+28  3.29782e+00  44.079
1.9540  4.66079651e+28  3.29619e+00  44.082
1.9550  4.66371887e+28  3.29457e+00  44.085
1.9560  4.66664151e+28  3.29294e+00  44.088
1.9570  4.66956443e+28  3.29132e+00  44.091
1.9580  4.67248764e+28  3.28969e+00  44.093
1.9590  4.67541113e+28  3.28807e+00  44.096
1.9600  4.67833491e+28  3.28645e+00  44.099
1.9610  4.68125896e+28  3.28483e+00  44.102
1.9620  4.68418330e+28  3.28321e+00  44.105
1.9630  4.68710793e+28  3.28160e+00  44.107
1.9640  4.69003283e+28  3.27998e+00  44.110
1.9650  4.69295802e+28  3.27837e+00  44.113
1.9660  4.69588349e+28  3.27676e+00  44.116
1.9670  4.69880924e+28  3.27514e+00  44.119
1.9680  4.70173528e+28  3.27353e+00  44.121
1.9690  4.70466159e+28  3.27193e+00  44.124
1.9700  4.70758819e+28  3.27032e+00  44.127
1.9710  4.71051507e+28  3.26871e+00  44.130
1.9720  4.71344223e+28  3.26711e+00  44.132
1.9730  4.71636967e+28  3.26550e+00  44.135
1.9740  4.71929739e+28  3.26390e+00  44.138
1.9750  4.72222539e+28  3.26230e+00  44.141
1.9760  4.72515367e+28  3.26070e+00  44.143
1.9770  4.72808224e+28  3.25910e+00  44.146
1.9780  4.73101108e+28  3.25750e+00  44.149
1.9790  4.73394020e+28  3.25591e+00  44.152
1.9800  4.73686960e+28  3.25431e+00  44.154
1.9810  4.73979928e+28  3.25272e+00  44.157
1.9820  4.74272924e+28  3.25113e+00  44.160
1.9830  4.74565948e+28  3.24954e+00  44.162
1.9840  4.74859000e+28  3.24795e+00  44.165
1.9850  4.75152080e+28  3.24636e+00  44.168
1.9860  4.75445188e+28  3.24477e+00  44.171
1.9870  4.75738323e+28  3.24318e+00  44.173
1.9880  4.76031486e+28  3.24160e+00  44.176
1.9890  4.76324677e+28  3.24002e+00  44.179
1.9900  4.76617896e+28  3.23843e+00  44.181
1.9910  4.76911143e+28  3.23685e+00  44.184
1.9920  4.77204417e+28  3.23527e+00  44.187
1.9930  4.77497719e+28  3.23370e+00  44.189
1.9940  4.77791049e+28  3.23212e+00  44.192
1.9950  4.78084407e+28  3.23054e+00  44.195
1.9960  4.78377792e+28  3.22897e+00  44.198
1.9970  4.78671205e+28  3.22739e+00  44.200
1.9980  4.78964645e+28  3.22582e+00  44.203
1.9990  4.79258113e+28  3.22425e+00  44.205
2.0000  4.79551609e+28  3.22268e+00  44.208
2.0010  4.79845133e+28  3.22111e+00  44.211
2.0020  4.80138683e+28  3.21955e+00  44.214
2.0030  4.80432262e+28  3.21798e+00  44.216
2.0040  4.80725868e+28  3.21642e+00  44.219
2.0050  4.81019501e+28  3.21485e+00  44.221
2.0060  4.81313163e+28  3.21329e+00  44.224
2.0070  4.81606851e+28  3.21173e+00  44.227
2.0080  4.81900567e+28  3.21017e+00  44.229
2.0090  4.82194310e+28  3.20861e+00  44.232
2.0100  4.82488081e+28  3.20705e+00  44.235
2.0110  4.82781880e+28  3.20550e+00  44.238
2.0120  4.83075705e+28  3.20394e+00  44.240
2.0130  4.83369558e+28  3.20239e+00  44.243
2.0140  4.83663439e+28  3.20084e+00  44.245
2.0150  4.83957347e+28  3.19929e+00  44.248
2.0160  4.84251282e+28  3.19774e+00  44.251
2.0170  4.84545244e+28  3.19619e+00  44.254
2.0180  4.84839234e+28  3.19464e+00  44.256
2.0190  4.85133251e+28  3.19309e+00  44.259
2.0200  4.85427295e+28  3.19155e+00  44.262
2.0210  4.85721367e+28  3.19001e+00  44.264
2.0220  4.86015466e+28  3.18846e+00  44.267
2.0230  4.86309592e+28  3.18692e+00  44.270
2.0240  4.86603745e+28  3.18538e+00  44.273
2.0250  4.86897925e+28  3.18384e+00  44.275
2.0260  4.87192133e+28  3.18231e+00  44.278
2.0270  4.87486367e+28  3.18077e+00  44.281
2.0280  4.87780629e+28  3.17923e+00  44.284
2.0290  4.88074918e+28  3.17770e+00  44.286
2.0300  4.88369234e+28  3.17617e+00  44.289
2.0310  4.88663577e+28  3.17464e+00  44.292
2.0320  4.88957947e+28  3.17310e+00  44.295
2.0330  4.89252344e+28  3.17158e+00  44.298
2.0340  4.89546768e+28  3.17005e+00  44.301
2.0350  4.89841219e+28  3.16852e+00  44.304
2.0360  4.90135697e+28  3.16699e+00  44.306
2.0370  4.90430202e+28  3.16547e+00  44.309
2.0380  4.90724735e+28  3.16395e+00  44.312
2.0390  4.91019294e+28  3.16243e+00  44.315
2.0400  4.91313879e+28  3.16090e+00  44.318
2.0410  4.91608492e+28  3.15938e+00  44.321
2.0420  4.91903132e+28  3.15787e+00  44.324
2.0430  4.92197799e+28  3.15635e+00  44.327
2.0440  4.92492492e+28  3.15483e+00  44.330
2.0450  4.92787212e+28  3.15332e+00  44.333
2.0460  4.93081959e+28  3.15180e+00  44.336
2.0470  4.93376733e+28  3.15029e+00  44.339
2.0480  4.93671534e+28  3.14878e+00  44.342
2.0490  4.93966361e+28  3.14727e+00  44.345
2.0500  4.94261216e+28  3.14576e+00  44.348
2.0510  4.94556096e+28  3.14425e+00  44.351
2.0520  4.94851004e+28  3.14275e+00  44.354
2.0530  4.95145938e+28  3.14124e+00  44.357
2.0540  4.95440900e+28  3.13974e+00  44.360
2.0550  4.95735887e+28  3.13823e+00  44.363
2.0560  4.96030902e+28  3.13673e+00  44.367
2.0570  4.96325943e+28  3.13523e+00  44.370
2.0580  4.96621010e+28  3.13373e+00  44.373
2.0590  4.96916104e+28  3.13223e+00  44.376
2.0600  4.97211225e+28  3.13074e+00  44.379
2.0610  4.97506373e+28  3.12924e+00  44.382
2.0620  4.97801547e+28  3.12775e+00  44.385
2.0630  4.98096747e+28  3.12625e+00  44.388
2.0640  4.98391974e+28  3.12476e+00  44.391
2.0650  4.98687228e+28  3.12327e+00  44.394
2.0660  4.98982508e+28  3.12178e+00  44.397
2.0670  4.99277814e+28  3.12029e+00  44.400
2.0680  4.99573147e+28  3.11880e+00  44.403
2.0690  4.99868506e+28  3.11731e+00  44.407
2.0700  5.00163892e+28  3.11583e+00  44.410
2.0710  5.00459304e+28  3.11434e+00  44.413
2.0720  5.00754743e+28  3.11286e+00  44.416
2.0730  5.01050208e+28  3.11138e+00  44.419
2.0740  5.01345699e+28  3.10990e+00  44.422
2.0750  5.01641217e+28  3.10842e+00  44.425
2.0760  5.01936761e+28  3.10694e+00  44.428
2.0770  5.02232331e+28  3.10546e+00  44.431
2.0780  5.02527928e+28  3.10399e+00  44.434
2.0790  5.02823550e+28  3.10251e+00  44.437
2.0800  5.03119199e+28  3.10104e+00  44.440
2.0810  5.03414875e+28  3.09956e+00  44.443
2.0820  5.03710576e+28  3.09809e+00  44.446
2.0830  5.04006304e+28  3.09662e+00  44.449
2.0840  5.04302058e+28  3.09515e+00  44.452
2.0850  5.04597838e+28  3.09368e+00  44.455
2.0860  5.04893645e+28  3.09222e+00  44.458
2.0870  5.05189477e+28  3.09075e+00  44.461
2.0880  5.05485336e+28  3.08928e+00  44.464
2.0890  5.05781221e+28  3.08782e+00  44.467
2.0900  5.06077131e+28  3.08636e+00  44.470
2.0910  5.06373068e+28  3.08490e+00  44.472
2.0920  5.06669031e+28  3.08344e+00  44.475
2.0930  5.06965020e+28  3.08198e+00  44.478
2.0940  5.07261035e+28  3.08052e+00  44.481
2.0950  5.07557076e+28  3.07906e+00  44.484
2.0960  5.07853144e+28  3.07761e+00  44.487
2.0970  5.08149237e+28  3.07615e+00  44.490
2.0980  5.08445356e+28  3.07470e+00  44.492
2.0990  5.08741501e+28  3.07324e+00  44.495
2.1000  5.09037672e+28  3.07179e+00  44.498
2.1010  5.09333868e+28  3.07034e+00  44.500
2.1020  5.09630091e+28  3.06889e+00  44.503
2.1030  5.09926340e+28  3.06745e+00  44.506
2.1040  5.10222615e+28  3.06600e+00  44.508
2.1050  5.10518915e+28  3.06455e+00  44.511
2.1060  5.10815241e+28  3.06311e+00  44.514
2.1070  5.11111593e+28  3.06166e+00  44.516
2.1080  5.11407971e+28  3.06022e+00  44.519
2.1090  5.11704375e+28  3.05878e+00  44.521
2.1100  5.12000804e+28  3.05734e+00  44.524
2.1110  5.12297260e+28  3.05590e+00  44.526
2.1120  5.12593741e+28  3.05446e+00  44.529
2.1130  5.12890247e+28  3.05303e+00  44.531
2.1140  5.13186780e+28  3.05159e+00  44.533
2.1150  5.13483338e+28  3.05016e+00  44.536
2.1160  5.13779922e+28  3.04872e+00  44.538
2.1170  5.14076531e+28  3.04729e+00  44.540
2.1180  5.14373167e+28  3.04586e+00  44.543
2.1190  5.14669828e+28  3.04443e+00  44.545
2.1200  5.14966514e+28  3.04300e+00  44.547
2.1210  5.15263226e+28  3.04157e+00  44.549
2.1220  5.15559964e+28  3.04014e+00  44.551
2.1230  5.15856727e+28  3.03872e+00  44.554
2.1240  5.16153516e+28  3.03729e+00  44.556
2.1250  5.16450330e+28  3.03587e+00  44.558
2.1260  5.16747170e+28  3.03445e+00  44.560
2.1270  5.17044036e+28  3.03302e+00  44.562
2.1280  5.17340926e+28  3.03160e+00  44.564
2.1290  5.17637843e+28  3.03018e+00  44.566
2.1300  5.17934785e+28  3.02877e+00  44.568
2.1310  5.18231752e+28  3.02735e+00  44.570
2.1320  5.18528745e+28  3.02593e+00  44.572
2.1330  5.18825763e+28  3.02452e+00  44.574
2.1340  5.19122807e+28  3.02310e+00  44.575
2.1350  5.19419876e+28  3.02169e+00  44.577
2.1360  5.19716970e+28  3.02028e+00  44.579
2.1370  5.20014090e+28  3.01887e+00  44.581
2.1380  5.20311235e+28  3.01746e+00  44.583
2.1390  5.20608406e+28  3.01605e+00  44.585
2.1400  5.20905601e+28  3.01464e+00  44.586
2.1410  5.21202857e+28  3.01323e+00  44.588
2.1420  5.21500103e+28  3.01183e+00  44.590
2.1430  5.21797375e+28  3.01042e+00  44.591
2.1440  5.22094672e+28  3.00902e+00  44.593
2.1450  5.22391994e+28  3.00762e+00  44.595
2.1460  5.22689342e+28  3.00622e+00  44.596
2.1470  5.22986715e+28  3.00482e+00  44.598
2.1480  5.23284112e+28  3.00342e+00  44.600
2.1490  5.23581536e+28  3.00202e+00  44.601
2.1500  5.23878984e+28  3.00062e+00  44.603
2.1510  5.24176457e+28  2.99923e+00  44.605
2.1520  5.24473956e+28  2.99783e+00  44.606
2.1530  5.24771480e+28  2.99644e+00  44.608
2.1540  5.25069028e+28  2.99505e+00  44.609
2.1550  5.25366602e+28  2.99366e+00  44.611
2.1560  5.25664201e+28  2.99226e+00  44.613
2.1570  5.25961826e+28  2.99088e+00  44.614
2.1580  5.26259475e+28  2.98949e+00  44.616
2.1590  5.26557149e+28  2.98810e+00  44.617
2.1600  5.26854848e+28  2.98671e+00  44.619
2.1610  5.27152572e+28  2.98533e+00  44.620
2.1620  5.27450321e+28  2.98394e+00  44.622
2.1630  5.27748096e+28  2.98256e+00  44.623
2.1640  5.28045895e+28  2.98118e+00  44.625
2.1650  5.28343719e+28  2.97980e+00  44.627
2.1660  5.28641568e+28  2.97842e+00  44.628
2.1670  5.28939442e+28  2.97704e+00  44.630
2.1680  5.29237340e+28  2.97566e+00  44.631
2.1690  5.29535264e+28  2.97428e+00  44.633
2.1700  5.29833213e+28  2.97291e+00  44.634
2.1710  5.30131186e+28  2.97153e+00  44.636
2.1720  5.30429184e+28  2.97016e+00  44.637
2.1730  5.30727208e+28  2.96879e+00  44.639
2.1740  5.31025256e+28  2.96741e+00  44.640
2.1750  5.31323328e+28  2.96604e+00  44.642
2.1760  5.31621426e+28  2.96467e+00  44.643
2.1770  5.31919548e+28  2.96331e+00  44.645
2.1780  5.32217695e+28  2.96194e+00  44.646
2.1790  5.32515867e+28  2.96057e+00  44.648
2.1800  5.32814063e+28  2.95921e+00  44.649
2.1810  5.33112285e+28  2.95784e+00  44.651
2.1820  5.33410531e+28  2.95648e+00  44.652
2.1830  5.33708801e+28  2.95512e+00  44.654
2.1840  5.34007097e+28  2.95375e+00  44.655
2.1850  5.34305416e+28  2.95239e+00  44.657
2.1860  5.34603761e+28  2.95103e+00  44.658
2.1870  5.34902130e+28  2.94968e+00  44.660
2.1880  5.35200524e+28  2.94832e+00  44.661
2.1890  5.35498942e+28  2.94696e+00  44.663
2.1900  5.35797385e+28  2.94561e+00  44.664
2.1910  5.36095853e+28  2.94425e+00  44.666
2.1920  5.36394345e+28  2.94290e+00  44.667
2.1930  5.36692862e+28  2.94155e+00  44.669
2.1940  5.36991403e+28  2.94020e+00  44.670
2.1950  5.37289969e+28  2.93885e+00  44.672
2.1960  5.37588559e+28  2.93750e+00  44.673
2.1970  5.37887174e+28  2.93615e+00  44.675
2.1980  5.38185813e+28  2.93480e+00  44.676
2.1990  5.38484476e+28  2.93346e+00  44.678
2.2000  5.38783164e+28  2.93211e+00  44.679
2.2010  5.39081877e+28  2.93077e+00  44.681
2.2020  5.39380614e+28  2.92942e+00  44.682
2.2030  5.39679375e+28  2.92808e+00  44.683
2.2040  5.39978161e+28  2.92674e+00  44.685
2.2050  5.40276971e+28  2.92540e+00  44.686
2.2060  5.40575805e+28  2.92406e+00  44.688
2.2070  5.40874664e+28  2.92272e+00  44.689
2.2080  5.41173547e+28  2.92139e+00  44.691
2.2090  5.41472454e+28  2.92005e+00  44.692
2.2100  5.41771386e+28  2.91872e+00  44.694
2.2110  5.42070342e+28  2.91738e+00  44.695
2.2120  5.42369322e+28  2.91605e+00  44.697
2.2130  5.42668326e+28  2.91472e+00  44.698
2.2140  5.42967355e+28  2.91338e+00  44.699
2.2150  5.43266408e+28  2.91205e+00  44.701
2.2160  5.43565485e+28  2.91073e+00  44.702
2.2170  5.43864586e+28  2.90940e+00  44.704
2.2180  5.44163712e+28  2.90807e+00  44.705
2.2190  5.44462862e+28  2.90674e+00  44.707
2.2200  5.44762035e+28  2.90542e+00  44.708
2.2210  5.45061233e+28  2.90410e+00  44.710
2.2220  5.45360455e+28  2.90277e+00  44.711
2.2230  5.45659702e+28  2.90145e+00  44.713
2.2240  5.45958972e+28  2.90013e+00  44.714
2.2250  5.46258266e+28  2.89881e+00  44.716
2.2260  5.46557585e+28  2.89749e+00  44.717
2.2270  5.46856928e+28  2.89617e+00  44.719
2.2280  5.47156294e+28  2.89485e+00  44.720
2.2290  5.47455685e+28  2.89354e+00  44.722
2.2300  5.47755099e+28  2.89222e+00  44.723
2.2310  5.48054538e+28  2.89091e+00  44.725
2.2320  5.48354001e+28  2.88959e+00  44.727
2.2330  5.48653487e+28  2.88828e+00  44.728
2.2340  5.48952998e+28  2.88697e+00  44.730
2.2350  5.49252533e+28  2.88566e+00  44.731
2.2360  5.49552091e+28  2.88435e+00  44.733
2.2370  5.49851673e+28  2.88304e+00  44.735
2.2380  5.50151280e+28  2.88173e+00  44.736
2.2390  5.50450910e+28  2.88043e+00  44.738
2.2400  5.50750564e+28  2.87912e+00  44.740
2.2410  5.51050242e+28  2.87782e+00  44.741
2.2420  5.51349944e+28  2.87651e+00  44.743
2.2430  5.51649669e+28  2.87521e+00  44.745
2.2440  5.51949419e+28  2.87391e+00  44.746
2.2450  5.52249192e+28  2.87261e+00  44.748
2.2460  5.52548989e+28  2.87131e+00  44.750
2.2470  5.52848810e+28  2.87001e+00  44.752
2.2480  5.53148655e+28  2.86871e+00  44.753
2.2490  5.53448523e+28  2.86742e+00  44.755
2.2500  5.53748415e+28  2.86612e+00  44.757
2.2510  5.54048331e+28  2.86483e+00  44.759
2.2520  5.54348271e+28  2.86353e+00  44.761
2.2530  5.54648234e+28  2.86224e+00  44.763
2.2540  5.54948221e+28  2.86095e+00  44.765
2.2550  5.55248231e+28  2.85966e+00  44.767
2.2560  5.55548266e+28  2.85837e+00  44.769
2.2570  5.55848324e+28  2.85708e+00  44.770
2.2580  5.56148405e+28  2.85579e+00  44.772
2.2590  5.56448511e+28  2.85450e+00  44.774
2.2600  5.56748639e+28  2.85321e+00  44.776
2.2610  5.57048792e+28  2.85193e+00  44.779
2.2620  5.57348968e+28  2.85064e+00  44.781
2.2630  5.57649167e+28  2.84936e+00  44.783
2.2640  5.57949391e+28  2.84808e+00  44.785
2.2650  5.58249637e+28  2.84680e+00  44.787
2.2660  5.58549907e+28  2.84552e+00  44.789
2.2670  5.58850201e+28  2.84424e+00  44.791
2.2680  5.59150518e+28  2.84296e+00  44.793
2.2690  5.59450859e+28  2.84168e+00  44.796
2.2700  5.59751223e+28  2.84040e+00  44.798
2.2710  5.60051611e+28  2.83913e+00  44.800
2.2720  5.60352022e+28  2.83785e+00  44.802
2.2730  5.60652457e+28  2.83658e+00  44.805
2.2740  5.60952915e+28  2.83530e+00  44.807
2.2750  5.61253396e+28  2.83403e+00  44.809
2.2760  5.61553901e+28  2.83276e+00  44.812
2.2770  5.61854429e+28  2.83149e+00  44.814
2.2780  5.62154980e+28  2.83022e+00  44.816
2.2790  5.62455555e+28  2.82895e+00  44.819
2.2800  5.62756153e+28  2.82768e+00  44.821
2.2810  5.63056775e+28  2.82642e+00  44.824
2.2820  5.63357420e+28  2.82515e+00  44.826
2.2830  5.63658088e+28  2.82389e+00  44.829
2.2840  5.63958779e+28  2.82262e+00  44.831
2.2850  5.64259494e+28  2.82136e+00  44.834
2.2860  5.64560232e+28  2.82010e+00  44.836
2.2870  5.64860993e+28  2.81884e+00  44.839
2.2880  5.65161778e+28  2.81758e+00  44.842
